element,leftTime,rightTime,leftRefactory,leftLable,rightRefactory,rightLable
core/src/main/java/org/apache/mina/filter/executor/OrderedThreadPoolExecutor.java\tasksQueue : Queue<Runnable>,2009/5/14 7:13,2009/4/6 5:57,Localize Parameter,d021fc1ef7295af8a5b1a9afb3fc9f5328db53ae0,Change Variable Type,18d4e831e9c9fde8425d94b2c8b40b8c689f1eae10
core/src/main/java/org/apache/mina/filter/executor/OrderedThreadPoolExecutor.java\tasksQueue : Queue<Runnable>,2009/5/14 7:13,2009/4/6 5:57,Localize Parameter,d021fc1ef7295af8a5b1a9afb3fc9f5328db53ae0,Rename Variable,18d4e831e9c9fde8425d94b2c8b40b8c689f1eae13
core/src/main/java/org/apache/mina/filter/executor/OrderedThreadPoolExecutor.java\tasksQueue : Queue<Runnable>,2009/5/14 7:13,2009/4/6 5:57,Localize Parameter,d021fc1ef7295af8a5b1a9afb3fc9f5328db53ae0,Change Variable Type,18d4e831e9c9fde8425d94b2c8b40b8c689f1eae14
core/src/main/java/org/apache/mina/filter/executor/OrderedThreadPoolExecutor.java\tasksQueue : Queue<Runnable>,2009/5/14 7:13,2009/4/6 5:57,Localize Parameter,d021fc1ef7295af8a5b1a9afb3fc9f5328db53ae0,Rename Variable,18d4e831e9c9fde8425d94b2c8b40b8c689f1eae16
core/src/main/java/org/apache/mina/filter/executor/OrderedThreadPoolExecutor.java\private runTasks(tasksQueue Queue<Runnable>) : void,2009/5/14 7:13,2009/4/6 5:57,Localize Parameter,d021fc1ef7295af8a5b1a9afb3fc9f5328db53ae0,Rename Parameter,18d4e831e9c9fde8425d94b2c8b40b8c689f1eae0
core/src/main/java/org/apache/mina/filter/executor/OrderedThreadPoolExecutor.java\private runTasks(tasksQueue Queue<Runnable>) : void,2009/5/14 7:13,2009/4/6 5:57,Localize Parameter,d021fc1ef7295af8a5b1a9afb3fc9f5328db53ae0,Change Parameter Type,18d4e831e9c9fde8425d94b2c8b40b8c689f1eae1
core/src/main/java/org/apache/mina/filter/executor/OrderedThreadPoolExecutor.java\private runTasks(tasksQueue Queue<Runnable>) : void,2009/5/14 7:13,2009/4/6 5:57,Add Parameter,d021fc1ef7295af8a5b1a9afb3fc9f5328db53ae1,Rename Parameter,18d4e831e9c9fde8425d94b2c8b40b8c689f1eae0
core/src/main/java/org/apache/mina/filter/executor/OrderedThreadPoolExecutor.java\private runTasks(tasksQueue Queue<Runnable>) : void,2009/5/14 7:13,2009/4/6 5:57,Add Parameter,d021fc1ef7295af8a5b1a9afb3fc9f5328db53ae1,Change Parameter Type,18d4e831e9c9fde8425d94b2c8b40b8c689f1eae1
core/src/main/java/org/apache/mina/filter/executor/OrderedThreadPoolExecutor.java\tasksQueue : Queue<Runnable>,2009/5/14 7:13,2009/4/6 5:57,Change Variable Type,d021fc1ef7295af8a5b1a9afb3fc9f5328db53ae2,Rename Parameter,18d4e831e9c9fde8425d94b2c8b40b8c689f1eae0
core/src/main/java/org/apache/mina/filter/executor/OrderedThreadPoolExecutor.java\tasksQueue : Queue<Runnable>,2009/5/14 7:13,2009/4/6 5:57,Change Variable Type,d021fc1ef7295af8a5b1a9afb3fc9f5328db53ae2,Change Parameter Type,18d4e831e9c9fde8425d94b2c8b40b8c689f1eae1
core/src/main/java/org/apache/mina/filter/executor/OrderedThreadPoolExecutor.java\tasksQueue : Queue<Runnable>,2009/5/14 7:13,2009/4/6 5:57,Change Variable Type,d021fc1ef7295af8a5b1a9afb3fc9f5328db53ae2,Change Variable Type,18d4e831e9c9fde8425d94b2c8b40b8c689f1eae5
core/src/main/java/org/apache/mina/filter/executor/OrderedThreadPoolExecutor.java\tasksQueue : Queue<Runnable>,2009/5/14 7:13,2009/4/6 5:57,Change Variable Type,d021fc1ef7295af8a5b1a9afb3fc9f5328db53ae2,Rename Variable,18d4e831e9c9fde8425d94b2c8b40b8c689f1eae6
